POP_SIZE,MAX_GEN,CROSSOVER_RATE,BASE_MUT_RATE,STAGNANT_LIMIT,avg_fitness,std_fitness
550,20,0.4,0.05,50,42.50844339065973,0.0
550,20,0.4,0.1,5,42.50844339065973,0.0
550,20,0.4,0.1,10,42.50844339065973,0.0
550,20,0.4,0.1,20,42.50844339065973,0.0
550,20,0.4,0.1,30,42.50844339065973,0.0
550,20,0.4,0.1,40,42.50844339065973,0.0
550,20,0.4,0.1,50,42.50844339065973,0.0
550,20,0.4,0.15,5,42.50844339065973,0.0
550,20,0.4,0.15,10,42.50844339065973,0.0
550,20,0.4,0.15,20,42.50844339065973,0.0
550,20,0.4,0.15,30,42.50844339065973,0.0
550,20,0.4,0.15,40,42.50844339065973,0.0
550,20,0.4,0.15,50,42.50844339065973,0.0
550,20,0.4,0.2,5,42.502338124091516,0.00863415078267606
550,20,0.4,0.2,10,42.50844339065973,0.0
550,20,0.4,0.2,20,42.50844339065973,0.0
550,20,0.4,0.2,30,42.50844339065973,0.0
550,20,0.4,0.2,40,42.50844339065973,0.0
550,20,0.4,0.2,50,42.50844339065973,0.0
550,20,0.4,0.25,5,42.50844339065973,0.0
550,20,0.4,0.25,10,42.50844339065973,0.0
550,20,0.4,0.25,20,42.50844339065973,0.0
550,20,0.4,0.25,30,42.50844339065973,0.0
550,20,0.4,0.25,40,42.50844339065973,0.0
550,20,0.4,0.25,50,42.50844339065973,0.0
550,20,0.4,0.3,5,42.47791705781864,0.04317075391339035
550,20,0.4,0.3,10,42.50844339065973,0.0
550,20,0.4,0.3,20,42.50844339065973,0.0
550,20,0.4,0.3,30,42.50844339065973,0.0
550,20,0.4,0.3,40,42.50844339065973,0.0
550,20,0.4,0.3,50,42.50844339065973,0.0
550,20,0.4,0.35,5,42.48402232438685,0.022843815753200873
550,20,0.4,0.35,10,42.50844339065973,0.0
550,20,0.4,0.35,20,42.502338124091516,0.00863415078267606
550,20,0.4,0.35,30,42.50844339065973,0.0
550,20,0.4,0.35,40,42.50844339065973,0.0
550,20,0.4,0.35,50,42.50844339065973,0.0
550,20,0.4,0.4,5,42.50844339065973,0.0
550,20,0.4,0.4,10,42.50844339065973,0.0
550,20,0.4,0.4,20,42.50844339065973,0.0
550,20,0.4,0.4,30,42.50844339065973,0.0
550,20,0.4,0.4,40,42.50844339065973,0.0
550,20,0.4,0.4,50,42.502338124091516,0.00863415078267606
550,20,0.4,0.45,5,42.48402232438685,0.022843815753200873
550,20,0.4,0.45,10,42.505406051631894,0.004295446046684898
550,20,0.4,0.45,20,42.50844339065973,0.0
550,20,0.4,0.45,30,42.50844339065973,0.0
550,20,0.4,0.45,40,42.50844339065973,0.0
550,20,0.4,0.45,50,42.50844339065973,0.0
550,20,0.4,0.5,5,42.44128545840932,0.01726830156535547
550,20,0.4,0.5,10,42.50844339065973,0.0
550,20,0.4,0.5,20,42.50844339065973,0.0
550,20,0.4,0.5,30,42.50844339065973,0.0
550,20,0.4,0.5,40,42.50844339065973,0.0
550,20,0.4,0.5,50,42.50844339065973,0.0
550,20,0.6,0.01,5,42.50844339065973,0.0
550,20,0.6,0.01,10,42.50844339065973,0.0
550,20,0.6,0.01,20,42.502338124091516,0.00863415078267606
550,20,0.6,0.01,30,42.49012759095507,0.014954787835811324
550,20,0.6,0.01,40,42.50844339065973,0.0
550,20,0.6,0.01,50,42.50844339065973,0.0
550,20,0.6,0.05,5,42.50844339065973,0.0
550,20,0.6,0.05,10,42.50844339065973,0.0
550,20,0.6,0.05,20,42.502338124091516,0.00863415078267606
550,20,0.6,0.05,30,42.50844339065973,0.0
550,20,0.6,0.05,40,42.50844339065973,0.0
550,20,0.6,0.05,50,42.50844339065973,0.0
550,20,0.6,0.1,5,42.50844339065973,0.0
550,20,0.6,0.1,10,42.50844339065973,0.0
550,20,0.6,0.1,20,42.50844339065973,0.0
550,20,0.6,0.1,30,42.50844339065973,0.0
550,20,0.6,0.1,40,42.50844339065973,0.0
550,20,0.6,0.1,50,42.50844339065973,0.0
550,20,0.6,0.15,5,42.48402232438685,0.03453660313071429
550,20,0.6,0.15,10,42.50844339065973,0.0
550,20,0.6,0.15,20,42.50844339065973,0.0
550,20,0.6,0.15,30,42.50844339065973,0.0
550,20,0.6,0.15,40,42.50844339065973,0.0
550,20,0.6,0.15,50,42.50844339065973,0.0
550,20,0.6,0.2,5,42.50844339065973,0.0
550,20,0.6,0.2,10,42.50844339065973,0.0
550,20,0.6,0.2,20,42.50844339065973,0.0
550,20,0.6,0.2,30,42.50844339065973,0.0
550,20,0.6,0.2,40,42.50844339065973,0.0
550,20,0.6,0.2,50,42.50844339065973,0.0
550,20,0.6,0.25,5,42.49012759095507,0.025902452348034878
550,20,0.6,0.25,10,42.50844339065973,0.0
550,20,0.6,0.25,20,42.50784815825918,0.0008417857336138041
550,20,0.6,0.25,30,42.50844339065973,0.0
550,20,0.6,0.25,40,42.50844339065973,0.0
550,20,0.6,0.25,50,42.50844339065973,0.0
550,20,0.6,0.3,5,42.49012759095507,0.025902452348034878
550,20,0.6,0.3,10,42.50844339065973,0.0
550,20,0.6,0.3,20,42.50844339065973,0.0
550,20,0.6,0.3,30,42.50844339065973,0.0
550,20,0.6,0.3,40,42.50844339065973,0.0
550,20,0.6,0.3,50,42.50844339065973,0.0
550,20,0.6,0.35,5,42.459601258113985,0.037635390724986395
550,20,0.6,0.35,10,42.50844339065973,0.0
550,20,0.6,0.35,20,42.50844339065973,0.0
550,20,0.6,0.35,30,42.50844339065973,0.0
550,20,0.6,0.35,40,42.50844339065973,0.0
550,20,0.6,0.35,50,42.50844339065973,0.0
550,20,0.6,0.4,5,42.49012759095507,0.02590245234803488
550,20,0.6,0.4,10,42.50844339065973,0.0
550,20,0.6,0.4,20,42.50844339065973,0.0
550,20,0.6,0.4,30,42.50844339065973,0.0
550,20,0.6,0.4,40,42.50844339065973,0.0
550,20,0.6,0.4,50,42.50844339065973,0.0
550,20,0.6,0.45,5,42.49623285752329,0.01726830156535882
550,20,0.6,0.45,10,42.50844339065973,0.0
550,20,0.6,0.45,20,42.50844339065973,0.0
550,20,0.6,0.45,30,42.50844339065973,0.0
550,20,0.6,0.45,40,42.50844339065973,0.0
550,20,0.6,0.45,50,42.50844339065973,0.0
550,20,0.6,0.5,5,42.44739072497754,0.052519488861821575
550,20,0.6,0.5,10,42.50844339065973,0.0
550,20,0.6,0.5,20,42.50844339065973,0.0
550,20,0.6,0.5,30,42.50844339065973,0.0
550,20,0.6,0.5,40,42.50844339065973,0.0
550,20,0.6,0.5,50,42.502338124091516,0.00863415078267606
550,20,0.8,0.01,5,42.50844339065973,0.0
550,20,0.8,0.01,10,42.50844339065973,0.0
550,20,0.8,0.01,20,42.50844339065973,0.0
550,20,0.8,0.01,30,42.50844339065973,0.0
550,20,0.8,0.01,40,42.50844339065973,0.0
550,20,0.8,0.01,50,42.50844339065973,0.0
550,20,0.8,0.05,5,42.502338124091516,0.00863415078267606
550,20,0.8,0.05,10,42.50844339065973,0.0
550,20,0.8,0.05,20,42.50844339065973,0.0
550,20,0.8,0.05,30,42.50844339065973,0.0
550,20,0.8,0.05,40,42.50844339065973,0.0
550,20,0.8,0.05,50,42.50844339065973,0.0
550,20,0.8,0.1,5,42.502338124091516,0.00863415078267606
550,20,0.8,0.1,10,42.50844339065973,0.0
550,20,0.8,0.1,20,42.50844339065973,0.0
550,20,0.8,0.1,30,42.50844339065973,0.0
550,20,0.8,0.1,40,42.50844339065973,0.0
550,20,0.8,0.1,50,42.50844339065973,0.0
550,20,0.8,0.15,5,42.49012759095507,0.025902452348034878
550,20,0.8,0.15,10,42.50844339065973,0.0
550,20,0.8,0.15,20,42.50844339065973,0.0
550,20,0.8,0.15,30,42.50844339065973,0.0
550,20,0.8,0.15,40,42.50844339065973,0.0
550,20,0.8,0.15,50,42.50844339065973,0.0
550,20,0.8,0.2,5,42.50844339065973,0.0
550,20,0.8,0.2,10,42.50844339065973,0.0
550,20,0.8,0.2,20,42.50844339065973,0.0
550,20,0.8,0.2,30,42.50844339065973,0.0
550,20,0.8,0.2,40,42.50844339065973,0.0
550,20,0.8,0.2,50,42.50844339065973,0.0
550,20,0.8,0.25,5,42.50844339065973,0.0
550,20,0.8,0.25,10,42.50844339065973,0.0
550,20,0.8,0.25,20,42.50844339065973,0.0
550,20,0.8,0.25,30,42.50844339065973,0.0
550,20,0.8,0.25,40,42.50844339065973,0.0
550,20,0.8,0.25,50,42.50844339065973,0.0
550,20,0.8,0.3,5,42.502338124091516,0.00863415078267606
550,20,0.8,0.3,10,42.50844339065973,0.0
550,20,0.8,0.3,20,42.50844339065973,0.0
550,20,0.8,0.3,30,42.50844339065973,0.0
550,20,0.8,0.3,40,42.50844339065973,0.0
550,20,0.8,0.3,50,42.50844339065973,0.0
550,20,0.8,0.35,5,42.50844339065973,0.0
550,20,0.8,0.35,10,42.50844339065973,0.0
550,20,0.8,0.35,20,42.50844339065973,0.0
550,20,0.8,0.35,30,42.50844339065973,0.0
550,20,0.8,0.35,40,42.50844339065973,0.0
550,20,0.8,0.35,50,42.50844339065973,0.0
550,20,0.8,0.4,5,42.49012759095507,0.025902452348034878
550,20,0.8,0.4,10,42.50844339065973,0.0
550,20,0.8,0.4,20,42.50844339065973,0.0
550,20,0.8,0.4,30,42.50844339065973,0.0
550,20,0.8,0.4,40,42.50844339065973,0.0
550,20,0.8,0.4,50,42.50844339065973,0.0
550,20,0.8,0.45,5,42.49012759095507,0.025902452348034878
550,20,0.8,0.45,10,42.50844339065973,0.0
550,20,0.8,0.45,20,42.50844339065973,0.0
550,20,0.8,0.45,30,42.50844339065973,0.0
550,20,0.8,0.45,40,42.50844339065973,0.0
550,20,0.8,0.45,50,42.50844339065973,0.0
550,20,0.8,0.5,5,42.45960125811397,0.037635390724986395
550,20,0.8,0.5,10,42.50844339065973,0.0
550,20,0.8,0.5,20,42.50844339065973,0.0
550,20,0.8,0.5,30,42.50844339065973,0.0
550,20,0.8,0.5,40,42.50844339065973,0.0
550,20,0.8,0.5,50,42.50844339065973,0.0
550,30,0.4,0.01,5,42.49012759095507,0.025902452348034878
550,30,0.4,0.01,10,42.502338124091516,0.00863415078267606
550,30,0.4,0.01,20,42.502338124091516,0.00863415078267606
550,30,0.4,0.01,30,42.50844339065973,0.0
550,30,0.4,0.01,40,42.50844339065973,0.0
550,30,0.4,0.01,50,42.50844339065973,0.0
550,30,0.4,0.05,5,42.502338124091516,0.00863415078267606
550,30,0.4,0.05,10,42.50844339065973,0.0
550,30,0.4,0.05,20,42.50844339065973,0.0
550,30,0.4,0.05,30,42.50844339065973,0.0
550,30,0.4,0.05,40,42.50844339065973,0.0
550,30,0.4,0.05,50,42.50844339065973,0.0
550,30,0.4,0.1,5,42.50844339065973,0.0
550,30,0.4,0.1,10,42.50844339065973,0.0
550,30,0.4,0.1,20,42.50844339065973,0.0
550,30,0.4,0.1,30,42.50844339065973,0.0
550,30,0.4,0.1,40,42.50844339065973,0.0
550,30,0.4,0.1,50,42.50844339065973,0.0
550,30,0.4,0.15,5,42.50844339065973,0.0
550,30,0.4,0.15,10,42.502338124091516,0.00863415078267606
550,30,0.4,0.15,20,42.50844339065973,0.0
550,30,0.4,0.15,30,42.50844339065973,0.0
550,30,0.4,0.15,40,42.50844339065973,0.0
550,30,0.4,0.15,50,42.50844339065973,0.0
550,30,0.4,0.2,5,42.50844339065973,0.0
550,30,0.4,0.2,10,42.50844339065973,0.0
550,30,0.4,0.2,20,42.50844339065973,0.0
550,30,0.4,0.2,30,42.50844339065973,0.0
550,30,0.4,0.2,40,42.50844339065973,0.0
550,30,0.4,0.2,50,42.50844339065973,0.0
550,30,0.4,0.25,5,42.469369684623125,0.03857446373406716
550,30,0.4,0.25,10,42.50844339065973,0.0
550,30,0.4,0.25,20,42.50844339065973,0.0
550,30,0.4,0.25,30,42.50844339065973,0.0
550,30,0.4,0.25,40,42.50844339065973,0.0
550,30,0.4,0.25,50,42.50844339065973,0.0
550,30,0.4,0.3,5,42.49623285752329,0.01726830156535882
550,30,0.4,0.3,10,42.50844339065973,0.0
550,30,0.4,0.3,20,42.50844339065973,0.0
550,30,0.4,0.3,30,42.50844339065973,0.0
550,30,0.4,0.3,40,42.50844339065973,0.0
550,30,0.4,0.3,50,42.50844339065973,0.0
550,30,0.4,0.35,5,42.50844339065973,0.0
550,30,0.4,0.35,10,42.50844339065973,0.0
550,30,0.4,0.35,20,42.50844339065973,0.0
550,30,0.4,0.35,30,42.50844339065973,0.0
550,30,0.4,0.35,40,42.50844339065973,0.0
550,30,0.4,0.35,50,42.50844339065973,0.0
550,30,0.4,0.4,5,42.48402232438685,0.022843815753200873
550,30,0.4,0.4,10,42.50844339065973,0.0
550,30,0.4,0.4,20,42.50844339065973,0.0
550,30,0.4,0.4,30,42.50844339065973,0.0
550,30,0.4,0.4,40,42.50844339065973,0.0
550,30,0.4,0.4,50,42.50844339065973,0.0
550,30,0.4,0.45,5,42.47181179125042,0.039566649523285126
550,30,0.4,0.45,10,42.50844339065973,0.0
550,30,0.4,0.45,20,42.50844339065973,0.0
550,30,0.4,0.45,30,42.50844339065973,0.0
550,30,0.4,0.45,40,42.50844339065973,0.0
550,30,0.4,0.45,50,42.50844339065973,0.0
550,30,0.4,0.5,5,42.48402232438685,0.022843815753200873
550,30,0.4,0.5,10,42.49012759095507,0.025902452348034878
550,30,0.4,0.5,20,42.50844339065973,0.0
550,30,0.4,0.5,30,42.50844339065973,0.0
550,30,0.4,0.5,40,42.50844339065973,0.0
550,30,0.4,0.5,50,42.50844339065973,0.0
550,30,0.6,0.01,5,42.49623285752329,0.01726830156535882
550,30,0.6,0.01,10,42.50844339065973,0.0
550,30,0.6,0.01,20,42.502338124091516,0.00863415078267606
550,30,0.6,0.01,30,42.50844339065973,0.0
550,30,0.6,0.01,40,42.50844339065973,0.0
550,30,0.6,0.01,50,42.496232857523296,0.00863415078267606
550,30,0.6,0.05,5,42.50844339065973,0.0
550,30,0.6,0.05,10,42.50844339065973,0.0
550,30,0.6,0.05,20,42.50844339065973,0.0
550,30,0.6,0.05,30,42.50844339065973,0.0
550,30,0.6,0.05,40,42.50844339065973,0.0
550,30,0.6,0.05,50,42.50844339065973,0.0
550,30,0.6,0.1,5,42.50844339065973,0.0
550,30,0.6,0.1,10,42.50844339065973,0.0
550,30,0.6,0.1,20,42.50844339065973,0.0
550,30,0.6,0.1,30,42.50844339065973,0.0
550,30,0.6,0.1,40,42.50844339065973,0.0
550,30,0.6,0.1,50,42.50844339065973,0.0
550,30,0.6,0.15,5,42.50844339065973,0.0
550,30,0.6,0.15,10,42.50844339065973,0.0
550,30,0.6,0.15,20,42.50844339065973,0.0
550,30,0.6,0.15,30,42.50844339065973,0.0
550,30,0.6,0.15,40,42.50844339065973,0.0
550,30,0.6,0.15,50,42.50844339065973,0.0
550,30,0.6,0.2,5,42.50844339065973,0.0
550,30,0.6,0.2,10,42.50844339065973,0.0
550,30,0.6,0.2,20,42.50844339065973,0.0
550,30,0.6,0.2,30,42.50844339065973,0.0
550,30,0.6,0.2,40,42.50844339065973,0.0
550,30,0.6,0.2,50,42.50844339065973,0.0
550,30,0.6,0.25,5,42.496232857523296,0.00863415078267606
550,30,0.6,0.25,10,42.50844339065973,0.0
550,30,0.6,0.25,20,42.50844339065973,0.0
550,30,0.6,0.25,30,42.50844339065973,0.0
550,30,0.6,0.25,40,42.50844339065973,0.0
550,30,0.6,0.25,50,42.50844339065973,0.0
550,30,0.6,0.3,5,42.45349599154576,0.044864363507431074
550,30,0.6,0.3,10,42.502338124091516,0.00863415078267606
550,30,0.6,0.3,20,42.50844339065973,0.0
550,30,0.6,0.3,30,42.50844339065973,0.0
550,30,0.6,0.3,40,42.50844339065973,0.0
550,30,0.6,0.3,50,42.50844339065973,0.0
550,30,0.6,0.35,5,42.47791705781864,0.04317075391339035
550,30,0.6,0.35,10,42.50844339065973,0.0
550,30,0.6,0.35,20,42.50844339065973,0.0
550,30,0.6,0.35,30,42.50844339065973,0.0
550,30,0.6,0.35,40,42.50844339065973,0.0
550,30,0.6,0.35,50,42.50844339065973,0.0
550,30,0.6,0.4,5,42.49012759095507,0.02590245234803488
550,30,0.6,0.4,10,42.50844339065973,0.0
550,30,0.6,0.4,20,42.50844339065973,0.0
550,30,0.6,0.4,30,42.50844339065973,0.0
550,30,0.6,0.4,40,42.50844339065973,0.0
550,30,0.6,0.4,50,42.50844339065973,0.0
550,30,0.6,0.45,5,42.45349599154576,0.039566649523285126
550,30,0.6,0.45,10,42.50844339065973,0.0
550,30,0.6,0.45,20,42.50844339065973,0.0
550,30,0.6,0.45,30,42.50844339065973,0.0
550,30,0.6,0.45,40,42.50844339065973,0.0
550,30,0.6,0.45,50,42.50844339065973,0.0
550,30,0.6,0.5,5,42.50844339065973,0.0
550,30,0.6,0.5,10,42.50844339065973,0.0
550,30,0.6,0.5,20,42.50844339065973,0.0
550,30,0.6,0.5,30,42.50844339065973,0.0
550,30,0.6,0.5,40,42.50844339065973,0.0
550,30,0.6,0.5,50,42.50844339065973,0.0
550,30,0.8,0.01,5,42.50844339065973,0.0
550,30,0.8,0.01,10,42.50844339065973,0.0
550,30,0.8,0.01,20,42.50844339065973,0.0
550,30,0.8,0.01,30,42.50844339065973,0.0
550,30,0.8,0.01,40,42.50844339065973,0.0
550,30,0.8,0.01,50,42.50844339065973,0.0
550,30,0.8,0.05,5,42.50844339065973,0.0
550,30,0.8,0.05,10,42.50844339065973,0.0
550,30,0.8,0.05,20,42.50844339065973,0.0
550,30,0.8,0.05,30,42.50844339065973,0.0
550,30,0.8,0.05,40,42.50844339065973,0.0
550,30,0.8,0.05,50,42.50844339065973,0.0
550,30,0.8,0.1,5,42.49012759095507,0.02590245234803488
550,30,0.8,0.1,10,42.50844339065973,0.0
550,30,0.8,0.1,20,42.50844339065973,0.0
550,30,0.8,0.1,30,42.50844339065973,0.0
550,30,0.8,0.1,40,42.50844339065973,0.0
550,30,0.8,0.1,50,42.50844339065973,0.0
550,30,0.8,0.15,5,42.50844339065973,0.0
550,30,0.8,0.15,10,42.50844339065973,0.0
550,30,0.8,0.15,20,42.50844339065973,0.0
550,30,0.8,0.15,30,42.50844339065973,0.0
550,30,0.8,0.15,40,42.50844339065973,0.0
550,30,0.8,0.15,50,42.50844339065973,0.0
550,30,0.8,0.2,5,42.50844339065973,0.0
550,30,0.8,0.2,10,42.50844339065973,0.0
550,30,0.8,0.2,20,42.50844339065973,0.0
550,30,0.8,0.2,30,42.50844339065973,0.0
550,30,0.8,0.2,40,42.50844339065973,0.0
550,30,0.8,0.2,50,42.50844339065973,0.0
550,30,0.8,0.25,5,42.502338124091516,0.00863415078267606
550,30,0.8,0.25,10,42.50844339065973,0.0
550,30,0.8,0.25,20,42.50844339065973,0.0
550,30,0.8,0.25,30,42.50844339065973,0.0
550,30,0.8,0.25,40,42.50844339065973,0.0
550,30,0.8,0.25,50,42.50844339065973,0.0
550,30,0.8,0.3,5,42.499896017464216,0.012087811095750503
550,30,0.8,0.3,10,42.50844339065973,0.0
550,30,0.8,0.3,20,42.50844339065973,0.0
550,30,0.8,0.3,30,42.50844339065973,0.0
550,30,0.8,0.3,40,42.50844339065973,0.0
550,30,0.8,0.3,50,42.50844339065973,0.0
550,30,0.8,0.35,5,42.49012759095507,0.02590245234803488
550,30,0.8,0.35,10,42.50844339065973,0.0
550,30,0.8,0.35,20,42.50844339065973,0.0
550,30,0.8,0.35,30,42.50844339065973,0.0
550,30,0.8,0.35,40,42.50844339065973,0.0
550,30,0.8,0.35,50,42.50844339065973,0.0
550,30,0.8,0.4,5,42.44739072497754,0.052519488861821575
550,30,0.8,0.4,10,42.50844339065973,0.0
550,30,0.8,0.4,20,42.50844339065973,0.0
550,30,0.8,0.4,30,42.50844339065973,0.0
550,30,0.8,0.4,40,42.50844339065973,0.0
550,30,0.8,0.4,50,42.50844339065973,0.0
550,30,0.8,0.45,5,42.47547495119135,0.015826659809315365
550,30,0.8,0.45,10,42.47791705781864,0.04317075391339035
550,30,0.8,0.45,20,42.50844339065973,0.0
550,30,0.8,0.45,30,42.50844339065973,0.0
550,30,0.8,0.45,40,42.50844339065973,0.0
550,30,0.8,0.45,50,42.50844339065973,0.0
550,30,0.8,0.5,5,42.481580217759564,0.022448792034963527
550,30,0.8,0.5,10,42.50844339065973,0.0
550,30,0.8,0.5,20,42.50844339065973,0.0
550,30,0.8,0.5,30,42.50844339065973,0.0
550,30,0.8,0.5,40,42.50844339065973,0.0
550,30,0.8,0.5,50,42.50844339065973,0.0
550,40,0.4,0.01,5,42.50844339065973,0.0
550,40,0.4,0.01,10,42.502338124091516,0.00863415078267606
550,40,0.4,0.01,20,42.50844339065973,0.0
550,40,0.4,0.01,30,42.50844339065973,0.0
550,40,0.4,0.01,40,42.50844339065973,0.0
550,40,0.4,0.01,50,42.50844339065973,0.0
550,40,0.4,0.05,5,42.50844339065973,0.0
550,40,0.4,0.05,10,42.50844339065973,0.0
550,40,0.4,0.05,20,42.50844339065973,0.0
550,40,0.4,0.05,30,42.50844339065973,0.0
550,40,0.4,0.05,40,42.50844339065973,0.0
550,40,0.4,0.05,50,42.50844339065973,0.0
550,40,0.4,0.1,5,42.50844339065973,0.0
550,40,0.4,0.1,10,42.50844339065973,0.0
550,40,0.4,0.1,20,42.50844339065973,0.0
550,40,0.4,0.1,30,42.50844339065973,0.0
550,40,0.4,0.1,40,42.50844339065973,0.0
550,40,0.4,0.1,50,42.50844339065973,0.0
550,40,0.4,0.15,5,42.50844339065973,0.0
550,40,0.4,0.15,10,42.50844339065973,0.0
550,40,0.4,0.15,20,42.50844339065973,0.0
550,40,0.4,0.15,30,42.50844339065973,0.0
550,40,0.4,0.15,40,42.50844339065973,0.0
550,40,0.4,0.15,50,42.50844339065973,0.0
550,40,0.4,0.2,5,42.507848158259186,0.0008417857336138041
550,40,0.4,0.2,10,42.50844339065973,0.0
550,40,0.4,0.2,20,42.50844339065973,0.0
550,40,0.4,0.2,30,42.50844339065973,0.0
550,40,0.4,0.2,40,42.50844339065973,0.0
550,40,0.4,0.2,50,42.50844339065973,0.0
550,40,0.4,0.25,5,42.502338124091516,0.00863415078267606
550,40,0.4,0.25,10,42.50844339065973,0.0
550,40,0.4,0.25,20,42.50844339065973,0.0
550,40,0.4,0.25,30,42.50844339065973,0.0
550,40,0.4,0.25,40,42.50844339065973,0.0
550,40,0.4,0.25,50,42.50844339065973,0.0
550,40,0.4,0.3,5,42.502338124091516,0.00863415078267606
550,40,0.4,0.3,10,42.50844339065973,0.0
550,40,0.4,0.3,20,42.50844339065973,0.0
550,40,0.4,0.3,30,42.50844339065973,0.0
550,40,0.4,0.3,40,42.50844339065973,0.0
550,40,0.4,0.3,50,42.50844339065973,0.0
550,40,0.4,0.35,5,42.48402232438685,0.022843815753200873
550,40,0.4,0.35,10,42.50844339065973,0.0
550,40,0.4,0.35,20,42.50844339065973,0.0
550,40,0.4,0.35,30,42.50844339065973,0.0
550,40,0.4,0.35,40,42.50844339065973,0.0
550,40,0.4,0.35,50,42.50844339065973,0.0
550,40,0.4,0.4,5,42.49012759095507,0.025902452348034878
550,40,0.4,0.4,10,42.502338124091516,0.00863415078267606
550,40,0.4,0.4,20,42.50844339065973,0.0
550,40,0.4,0.4,30,42.50844339065973,0.0
550,40,0.4,0.4,40,42.50844339065973,0.0
550,40,0.4,0.4,50,42.50844339065973,0.0
550,40,0.4,0.45,5,42.45105388491847,0.03294581961016718
550,40,0.4,0.45,10,42.50844339065973,0.0
550,40,0.4,0.45,20,42.50844339065973,0.0
550,40,0.4,0.45,30,42.50844339065973,0.0
550,40,0.4,0.45,40,42.50844339065973,0.0
550,40,0.4,0.45,50,42.50844339065973,0.0
550,40,0.4,0.5,5,42.49012759095507,0.025902452348034878
550,40,0.4,0.5,10,42.47791705781864,0.04317075391339035
550,40,0.4,0.5,20,42.50844339065973,0.0
550,40,0.4,0.5,30,42.50844339065973,0.0
550,40,0.4,0.5,40,42.50844339065973,0.0
550,40,0.4,0.5,50,42.50844339065973,0.0
550,40,0.6,0.01,5,42.49012759095507,0.014954787835811324
550,40,0.6,0.01,10,42.50844339065973,0.0
550,40,0.6,0.01,20,42.50844339065973,0.0
550,40,0.6,0.01,30,42.50844339065973,0.0
550,40,0.6,0.01,40,42.50844339065973,0.0
550,40,0.6,0.01,50,42.502338124091516,0.00863415078267606
550,40,0.6,0.05,5,42.50844339065973,0.0
550,40,0.6,0.05,10,42.50844339065973,0.0
550,40,0.6,0.05,20,42.50844339065973,0.0
550,40,0.6,0.05,30,42.50844339065973,0.0
550,40,0.6,0.05,40,42.50844339065973,0.0
550,40,0.6,0.05,50,42.50844339065973,0.0
550,40,0.6,0.1,5,42.49012759095507,0.025902452348034878
550,40,0.6,0.1,10,42.50844339065973,0.0
550,40,0.6,0.1,20,42.50844339065973,0.0
550,40,0.6,0.1,30,42.50844339065973,0.0
550,40,0.6,0.1,40,42.50844339065973,0.0
550,40,0.6,0.1,50,42.50844339065973,0.0
550,40,0.6,0.15,5,42.49012759095507,0.02590245234803488
550,40,0.6,0.15,10,42.50844339065973,0.0
550,40,0.6,0.15,20,42.50844339065973,0.0
550,40,0.6,0.15,30,42.50844339065973,0.0
550,40,0.6,0.15,40,42.50844339065973,0.0
550,40,0.6,0.15,50,42.50844339065973,0.0
550,40,0.6,0.2,5,42.50844339065973,0.0
550,40,0.6,0.2,10,42.50844339065973,0.0
550,40,0.6,0.2,20,42.50844339065973,0.0
550,40,0.6,0.2,30,42.50844339065973,0.0
550,40,0.6,0.2,40,42.50844339065973,0.0
550,40,0.6,0.2,50,42.50844339065973,0.0
550,40,0.6,0.25,5,42.49012759095507,0.02590245234803488
550,40,0.6,0.25,10,42.50844339065973,0.0
550,40,0.6,0.25,20,42.50844339065973,0.0
550,40,0.6,0.25,30,42.50844339065973,0.0
550,40,0.6,0.25,40,42.50844339065973,0.0
550,40,0.6,0.25,50,42.50844339065973,0.0
550,40,0.6,0.3,5,42.50844339065973,0.0
550,40,0.6,0.3,10,42.50844339065973,0.0
550,40,0.6,0.3,20,42.50844339065973,0.0
550,40,0.6,0.3,30,42.50844339065973,0.0
550,40,0.6,0.3,40,42.50844339065973,0.0
550,40,0.6,0.3,50,42.50844339065973,0.0
550,40,0.6,0.35,5,42.50844339065973,0.0
550,40,0.6,0.35,10,42.50844339065973,0.0
550,40,0.6,0.35,20,42.50844339065973,0.0
550,40,0.6,0.35,30,42.50844339065973,0.0
550,40,0.6,0.35,40,42.50844339065973,0.0
550,40,0.6,0.35,50,42.50844339065973,0.0
550,40,0.6,0.4,5,42.47791705781864,0.022843815753200873
550,40,0.6,0.4,10,42.50844339065973,0.0
550,40,0.6,0.4,20,42.50844339065973,0.0
550,40,0.6,0.4,30,42.50844339065973,0.0
550,40,0.6,0.4,40,42.50844339065973,0.0
550,40,0.6,0.4,50,42.50844339065973,0.0
550,40,0.6,0.45,5,42.42237442630412,0.048381673957226645
550,40,0.6,0.45,10,42.502338124091516,0.00863415078267606
550,40,0.6,0.45,20,42.50844339065973,0.0
550,40,0.6,0.45,30,42.50844339065973,0.0
550,40,0.6,0.45,40,42.50844339065973,0.0
550,40,0.6,0.45,50,42.50844339065973,0.0
550,40,0.6,0.5,5,42.422969658704666,0.06743487335214225
550,40,0.6,0.5,10,42.50844339065973,0.0
550,40,0.6,0.5,20,42.50844339065973,0.0
550,40,0.6,0.5,30,42.50844339065973,0.0
550,40,0.6,0.5,40,42.50844339065973,0.0
550,40,0.6,0.5,50,42.50844339065973,0.0
550,40,0.8,0.01,5,42.50844339065973,0.0
550,40,0.8,0.01,10,42.50844339065973,0.0
550,40,0.8,0.01,20,42.50844339065973,0.0
550,40,0.8,0.01,30,42.50844339065973,0.0
